Position,Track Name,Artist,Streams,URL,date,region
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,12149,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-01,Hong Kong
2,"thank u, next",Ariana Grande,11731,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-01,Hong Kong
3,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,10156,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-01,Hong Kong
4,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,8714,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-01,Hong Kong
5,Without Me,Halsey,8334,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-01,Hong Kong
6,Wow.,Post Malone,8048,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-01,Hong Kong
7,百年樹木,Hins Cheung,6950,https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW,2019-01-01,Hong Kong
8,SOLO,JENNIE,6673,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-01,Hong Kong
9,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,6514,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-01,Hong Kong
10,imagine,Ariana Grande,6382,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019-01-01,Hong Kong
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,15149,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-02,Hong Kong
2,"thank u, next",Ariana Grande,14605,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-02,Hong Kong
3,(一個男人) 一個女人 和浴室,Louis Koo,13423,https://open.spotify.com/track/5NvsRbIoMFMqBAVFHn1f3X,2019-01-02,Hong Kong
4,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,13351,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-02,Hong Kong
5,百年樹木,Hins Cheung,13172,https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW,2019-01-02,Hong Kong
6,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,10938,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-02,Hong Kong
7,Wow.,Post Malone,10807,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-02,Hong Kong
8,Without Me,Halsey,10431,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-02,Hong Kong
9,未來見,RubberBand,9907,https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG,2019-01-02,Hong Kong
10,龍舌蘭,Eason Chan,8633,https://open.spotify.com/track/2yJuzhRAp75De9QFcR0qXl,2019-01-02,Hong Kong
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,14847,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-03,Hong Kong
2,"thank u, next",Ariana Grande,14649,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-03,Hong Kong
3,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,13120,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-03,Hong Kong
4,百年樹木,Hins Cheung,12653,https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW,2019-01-03,Hong Kong
5,(一個男人) 一個女人 和浴室,Louis Koo,11928,https://open.spotify.com/track/5NvsRbIoMFMqBAVFHn1f3X,2019-01-03,Hong Kong
6,Wow.,Post Malone,11142,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-03,Hong Kong
7,Without Me,Halsey,10894,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-03,Hong Kong
8,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,10675,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG,2019-01-03,Hong Kong
9,未來見,RubberBand,9074,https://open.spotify.com/track/5OPqZ5dEqrdPGatJgnZ8xG,2019-01-03,Hong Kong
10,SOLO,JENNIE,9033,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-01-03,Hong Kong
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,14564,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-04,Hong Kong
2,"thank u, next",Ariana Grande,14115,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-04,Hong Kong
3,Everything I Need (From Aquaman: Original Motion Picture Soundtrack) - Film Version,Skylar Grey,12028,https://open.spotify.com/track/1SO5RyYJZUAI0aHkAkrF2p,2019-01-04,Hong Kong
